num,nom,bin,stamp,index
1.887922819181311,10342,?,6317819270152427500,4233896
0.4051174101549287,1,1,-17577477527057736,7822517
0.9495360236958897,411226,?,-3179804611730736600,2259993
-0.9933028907371828,1021960483,0,7378107343992393700,4531267
2.3420299425503335,211301,1,-1732152534585393920,1672674
0.8958840637851934,16597173,0,4027057589080429600,1044804
1.9388342997736672,0,1,-290570004179957820,2557771
1.2286149694949793,43,?,4299704956175220700,9290556
-0.19396730686263522,411226,0,-1112630471511603840,3268758
3.840212757850843,3734,0,-1729144135531909380,7404709
-0.46371678277148465,1498,?,-4750637675317722100,3231748
-3.0068698444465984,211301,0,2635848795786233300,7509232
-3.859280014098579,36,1,2210208828681711620,3898477
-0.543102547157431,36,?,-2489822036855560200,3259214
1.1963546902590734,4329984,?,5180917939138436100,9024892
3.941488058759119,50984871,?,-3594528055816491500,2378380
-1.8187398459449347,3734,?,-7561646502802857000,6492760
-2.4518954319304784,0,1,5294067835297200100,496005
-2.8416602710023753,6,1,6375862958526174200,7462949
-3.1931221346965333,1,0,-6188407362740698100,7416490
2.203114819567127,43,?,1910120958542963710,6810070
-2.6767252200788314,875,0,6448152574868436000,2025830
1.0473898188077069,1,?,-7075882647087627300,6288512
0.0017004571575168735,211301,0,-6962729360487691300,4075303
-2.514678133116927,1340916,1,-5469015368803621900,7910626
-2.9723891919972423,3734,0,7585328664169235500,4961283
-0.8489460088238331,50984871,1,-5163285629865942000,5630620
-1.2578604324199365,24346940,0,-176203006953372800,3524242
0.569076922854951,451279015,1,-5882867512951334900,2108413
2.1851852954548203,22,?,-4885749814095579100,9107109
0.38701772601875667,22,0,2899883374753362900,2380716
-0.25336677293125215,188052445,0,1855510758620345860,9103935
-2.991280858242755,211301,?,7168508613855076400,6779219
-0.2580740808855379,211301,1,8352874578892693500,9613233
2.836007576438382,1498,?,8280798470133834800,6957764
0.08390749292924925,875,0,1550761324647523580,9293180
-1.7297216297802769,211301,0,-266307219421545824,5411469
0.8311744808622091,16597173,1,3170951979412876300,6637350
-0.1618037499746741,10342,1,243605286024717216,8276656
-1.7695439986136514,50960,?,-2900719390259299800,3603419
0.6428318367922914,211301,0,6389792543261086700,7059634
1.2511843028675498,10342,1,4284909628375795200,5818051
-1.3954237279683608,188052445,?,-6729477077682528300,9371633
0.3753526518235318,15028,1,3149334387718948900,3626542
-2.180146895691235,6,0,3125857233045824500,8471610
-2.06321045200066,51279326,1,2177614800793829890,9425094
-0.19818952376941829,51279326,?,-1680319632253997820,9926869
-2.0281237328796826,188052445,1,5776746923807467500,2321425
6.298204784475114,388704,1,-3832069691884272100,8704561
-0.3340887729963439,4329984,1,-1016490941932926980,5179214
-0.564060436757895,875,0,-5581581739413767200,6316465
1.1968631689409137,10342,?,-187534155924319296,6617249
-2.323828308405419,51279326,1,6272405332795456500,5599877
0.344955298768226,50960,0,4791731840322272300,7780578
-2.5352365079951604,5106,1,8906441950122332200,1747390
-0.9708534036723763,1498,0,1035062563522209150,4052555
-1.8911600464759177,24346940,?,-7140036053057406000,3453292
1.2980570458423468,51279326,0,-7140666549375220700,3975946
-2.330930395119965,6,1,8472568218385717200,3497358
-0.561616501599829,36,0,-8747069260561494000,3839935
7.271100453682741,1498,?,-8260289822503257100,8245108
3.0143179628258423,3811,0,9090033211678195700,6675227
1.9063670051451636,50984871,0,6645113426974967800,576169
-0.6738686067764038,5106,1,-6666000652094275600,2312322
0.5805870734182557,4329984,1,3978691850827245600,2084904
1.1120758169708571,1,0,4611212846300529200,2445329
0.4767798293981867,875,0,5608309388819501100,6615368
0.2786575016948156,50960,1,344801486406103490,8302243
-0.6017319369646408,36,?,-1090246251846776450,4297692
-1.4065336465831906,411226,1,-7763346387854154800,8661012
1.2618571605727056,1340916,1,7264325468324485100,2947245
-1.8346694868644244,4329984,0,-4763809556771228700,4879621
-0.9557320024385096,1021960483,1,-4117755850245807600,9093654
-1.9177474846809495,388704,0,-441094230575101700,3225629
1.8851707368475439,388704,?,7606023615078356000,7961885
-2.658170183509969,1021960483,1,5625695700304471000,5180251
-2.345540489292792,411226,1,5991534131671889900,9036185
-0.1213434056406431,451279015,1,6316583357263837200,3430066
-0.9082523061668971,51279326,0,-5231461476779498500,9723955
-3.2726967516300065,36,1,1407154581915682560,7604495
-2.472703624620218,51279326,1,-2837255673725550100,3225165
2.284129931476888,388704,?,-7909350740352573400,5965187
-1.5959675273699894,1498,1,6526068332878953500,5737257
-1.4221529697360122,82958218,1,-3877580642887703000,1956434
-1.2690151654149437,24346940,0,-2512672324564474900,853979
0.45576818081558695,74358,1,-8957552400532332500,5663520
-2.142377237222991,411226,?,-9207279416487709700,4029116
1.7565834342535234,82958218,1,902751917498748290,6223319
-0.2061274958821813,236,0,-8935027728685928400,81760
0.7160408365000444,51279326,0,3802992019566292000,9809514
0.3026565397659636,43,0,-8281078217962731500,5060285
1.8680649725729082,6,1,-7360570531640620000,3476663
-0.9733670713063551,74358,0,-7345599273988470800,532279
1.5600984134319082,211301,?,-7434499397006990300,1179966
-0.3547838290886668,1498,0,-7911749777002690600,8544355
2.211881105604127,1498,0,6539919187193349100,4931319
-1.532397827713605,43,1,-7252607314355604500,3593211
-0.3429712670645794,1,0,6243946269675616300,5930108
-0.2060987509281932,875,0,7132168898199470100,965060
-4.13092383184358,6,?,-5058309233555089400,739698
2.3989474570623135,4329984,?,-418107836841167420,9719896
1.0794318531051788,875,?,6493882246138870800,7482046
-1.6916237965306424,411226,?,4778790674050676700,538485
0.8309423356528164,236,?,-1475502568397267970,5286359
-3.876641016409221,50960,0,-7613419897003377700,8379613
0.7795792310391874,451279015,1,228924256762070080,3985852
3.815679780566591,36,0,-533057283139223490,7662845
0.818892974020299,1340916,?,3342627766383169500,5673719
-2.9022766508921243,82958218,0,-6758517305194150900,3825028
-0.1884682992733808,1498,0,-4001556884565468700,1794036
-0.6898065713157612,1340916,1,2808197325067903500,9388965
-1.6513877866075286,51279326,?,-2283699090411043070,8149028
-1.177423291480768,211301,1,3140079925626912300,4190829
-2.357261646174627,4329984,0,928985610144686080,5492229
3.0127035201977117,43,0,-2888626402117680600,3130418
-0.20922944641090263,188052445,?,-8881601662186832900,436149
-2.2159148643507054,22,0,2035408648370292740,6825016
0.02611828523537753,51279326,0,-5137911913884662800,3151997
1.9851822425458343,50960,?,-6897655759827607600,33495
0.4932495299172749,4329984,?,8907915872089919500,3263399
3.7891089206072626,22,0,-3574170908559886300,9035779
-0.10192853492316616,22,1,-2309486850540868100,4414416
-0.6387438350514207,236,0,2245407598033154560,3520570
0.7908107191385444,74358,1,3929306326121154000,5095390
-1.0870353353886282,36,1,4595438572766457300,2538752
1.6516870891122244,74358,0,7026089410404080600,8115046
1.1797104829001657,1,?,5643560024042896400,3547041
1.2903274290034765,116884,?,3380517569188192300,5858569
1.478943224828828,3734,?,-8796708093745100800,1423793
-3.9437942645458257,411226,1,-949391317320288000,2961483
1.9116328539161715,22,0,-2306034289561402400,9213753
2.319148087396315,10342,?,-4808209718718431200,6948387
1.5469160436284395,15028,0,7280903574066007000,6799683
2.0462189220986633,3811,?,9094316837855559700,7737226
4.787746184132369,236,1,-2711254065475924500,9153539
0.7237928737455402,10342,1,3931215502110808600,3588373
-2.914642706758554,82958218,0,-3295913720766678000,9373971
-1.9348358699210195,43,1,1323025465973540610,9733339
0.3555373900527721,50984871,1,-4898244426174482400,5398904
-0.9684832644142253,388704,1,7080291516047686700,9445507
-0.4806681714146132,6,0,-5093972309779634200,6890329
0.031167229402547025,24346940,0,-2066863351646584320,9462055
-0.8626693028749001,15028,1,-5184671538108463100,4289273
5.817113980309739,10342,1,8136729521489077200,4511299
-6.411424114025123,6,0,-7713092378653369300,8470265
-3.1145011232906317,50960,1,442300954622010370,4887576
-5.215786593262995,875,1,274501104367317536,2378582
-0.2565046454802624,236,?,1731161398166968830,1432091
-1.2239272125362357,211301,1,5240812634882053100,7891604
0.46234761430100263,388704,0,-6777070452001093600,5326368
-5.2552299892484715,82958218,?,-4365854514112264700,7793029
4.642868600553483,875,?,6738719611194930200,3932845
0.19862081257075734,51279326,1,3576035032844502000,6618941
-2.639638436998102,10342,1,5344742972093772800,8036720
1.6121189909849216,1498,0,-2496029507153589200,3840371
3.11487779361942,3734,?,-1555228779750780670,1856257
-0.2675488835131889,116884,1,-7854392768129748000,5874062
1.325288788054987,10342,?,1662583654510976260,2233260
2.337457346136909,1,0,-2229721575588569600,4317417
-0.28960687640531824,24346940,1,8159640597046619100,970941
-1.221879141305162,3734,0,6612997261632792600,9415125
-1.280201946049069,188052445,0,-2670135805948639700,6929838
-0.45210116525826044,6,?,3965636679375461900,9748491
-0.3223768176631303,16597173,0,-3297946732764314100,4983299
1.0128596807437589,116884,?,-4638595101695731700,450668
-2.2823379889531625,1,?,-8966507103042243600,4004084
-3.0458946432501257,451279015,?,368950746976939970,6532859
1.6983863236045653,6,0,3216423379175217700,2206951
-0.44548984592934693,1,?,5105216207467474900,4695334
0.672397944124823,3811,1,5818474954247757800,3389607
-1.3757167906057748,5106,?,-8364926478549807100,3198874
-0.6467505588748506,10342,0,-473128850482668540,8457739
0.2875847386581222,875,1,-4108533724004778500,5420389
1.5671629525317428,22,?,728253705202173570,6769865
1.272276886688603,1,1,5062739883871828000,41454
0.44828935618496885,10342,1,-6821589240027786200,2719577
-2.3470925024916096,36,?,3277833410572632600,40649
-0.4133437213327226,3734,0,-4080015728131372000,735738
-0.5173165464681996,188052445,0,-4710289187258796000,6183967
-3.0042604068603262,1,0,-4831298589710352400,7432285
-0.3609917229868156,51279326,0,2666426640745230800,9399171
2.0580108270909014,116884,?,3452104536610167800,2962278
-2.5844187090910293,875,0,-2192196540901615870,9342876
-1.3152933048355402,236,1,6013477371572815900,5174077
-1.2628535062494337,188052445,?,7274980398243235800,2688455
-0.6191751714563383,6,?,5702908148147712000,6051022
1.6847699786999126,0,1,-8095505425575161900,3593947
0.6835582780650957,1021960483,1,-500532344550310020,2240725
-0.538723634700663,1,0,-1540469998312729860,4582112
2.5331097734043655,1340916,0,4413810456103689200,7003570
0.3572261461554969,1,?,6088971198287999000,6927037
0.6703798229107282,16597173,0,-6615539019872616400,4885363
-2.3476976038811714,6,0,8200999346046753800,7074013
0.19176058358434672,211301,?,-2003165801511461120,1280792
-0.6520179529078035,50960,0,8358656309954844700,9369487
0.3064979590491494,50984871,0,7875637257224818700,8388140
3.4795127064199334,116884,0,4819616525993272300,574569
-2.6308882221383105,211301,?,1937409527907933950,5663996
0.8705120256973846,10342,?,-1036153453083219200,3365549
-0.6556633518271594,6,?,3631808445182493700,6286937
1.0991153059827314,51279326,1,-3262473458195778600,9257785
-0.1334025441577976,236,0,2970422063975291900,2978389
-1.3854711126096313,15028,0,-3354722562821330400,3013697
3.435979113612282,5106,?,4976281963180974100,2723122
4.045191793196501,188052445,0,-4554402455790820400,9228702
4.228665117368744,411226,?,-8559754163668730900,3349823
-2.1080226858315747,3811,?,-7676441613412234200,2544297
-2.658747356408439,411226,?,-2427642461380897300,1171589
1.1256538466487456,15028,1,8543805269616398300,5842746
0.7236937997335968,3734,?,7090316784122541100,2684361
-0.9405445320409507,236,1,-1935543142579046140,116983
1.6816158982152387,43,0,1272048990304187140,1173522
-0.6483970159655257,1021960483,?,780393075320197760,2887503
-3.4770724444876326,74358,1,-3579784520560058400,3210333
-0.7723362246182834,5106,0,6936470433513275400,6822034
-2.427121316415225,0,?,6721435111234475000,8061062
-1.662693534078174,1,1,1345095673608683010,8467251
-0.013360537168720685,0,0,7908229898823372800,9925320
0.9976528508224585,1340916,1,-2758812636581351400,545913
1.1733368040253869,3811,1,-4395301031358520300,9476370
-0.16372382450805537,211301,?,-5102514376624551900,1327840
-0.7222328879756925,22,?,4026373035826679800,7535078
2.5520912366731747,451279015,0,-7378556234429090800,8482600
4.47626465269922,5106,1,-8455179184637248500,6091432
0.543172057924273,188052445,0,-3584966137211968500,172200
-0.5715209201407594,211301,?,-5347657406198644700,7150955
1.0020175264174873,15028,1,-3327879183986902000,8247827
-2.1815546490636573,74358,?,7776225952158579700,1722962
-3.7465825280687195,1340916,?,8915157570850455600,3638917
-3.2145751953315505,1021960483,1,993381741092292100,3525072
-2.5584228646382057,875,?,2529630529884327900,4966863
-1.3782915614516742,10342,0,-2109335583173836030,9266350
0.782568707073383,116884,0,-567725211995842620,4600718
-0.23584017948007127,24346940,?,6592496732618786800,3272792
0.41682625414734514,0,0,-1433139038101170690,5364688
1.4795441177987785,50984871,0,-2383132459654956500,8089226
-0.7808298653714987,236,0,-2552038313784445400,5798022
-1.122424894958511,5106,1,-3262673056693601300,8196541
1.2588201650666377,0,?,2235003367922526980,207053
-4.221841415257309,1340916,?,-3121977969791508500,9074328
-1.5587435255048891,236,?,-4933309535704862700,1720719
-3.581241548954805,451279015,?,1485211882345577470,2114940
-1.9737865858066352,43,?,-8810521881922756600,5923136
2.168970375084486,1021960483,1,8121833168746492900,5084110
2.7160143265228256,50984871,1,3787584426899054100,5031548
5.1253206669174425,3734,0,-1190924956824667140,8455226
-2.3642998222410965,451279015,1,-5782403725719013400,3071753
-0.1137622245166879,116884,?,-2831272711079632400,5223389
-0.9471846741631796,74358,1,667432080199767420,9532868
-0.8885319276712278,0,?,8886015485185703900,1746257
1.7491959178214462,10342,1,4624138087033383900,6494130
0.6728458469681426,0,1,7861293138806181900,2850961
0.30944623049111686,236,0,-6474673052090577900,5080828
1.0190527526441993,22,?,2746766345190404100,4732877
0.34446040316732,3811,0,-763014056852069250,9733807
-1.2198524144343903,1,0,8590075542965941200,758136
0.8511026512080313,388704,1,3016153621151237100,238619
-1.4169192257968402,236,?,-3736152926599551000,1814010
1.2419526946968382,5106,?,-8094225863260008400,619913
1.6126881097625283,50960,0,837757497561509500,3655108
-2.1303885242380023,24346940,0,3765455926330177500,8725794
4.456128028994246,43,0,7640484031517290500,7789701
0.9779175384233767,236,?,-5892448928069849100,4599355
-0.7195355004108377,411226,?,-5910192707856023600,1234283
0.12000027847660659,22,0,-5897993579488251900,2852900
1.2937095831103562,236,1,5715372009370859500,7823404
-0.2886107748237223,211301,1,-2955307986410262500,2877224
-2.2610232928085723,211301,0,-1100776279946994050,809634
-3.296480608956622,1340916,0,5311765224663552000,8924408
0.5350152200141798,3734,1,-453148615971186180,1656445
-2.6122202453675736,188052445,0,2232453303468093950,5424872
3.3541751658568453,875,0,6956795431895248900,5336460
1.7898887747843182,24346940,?,-5554693349952404500,9732997
-1.9849034827708871,4329984,?,-1562662287089302780,4119518
1.1489296168690566,50984871,1,6174527417235838000,2703269
0.1329917088346786,6,1,-8616263463690271700,875917
-1.7750920354496291,211301,1,5072763979027383300,3557936
-2.1771692093761894,388704,0,-2923052333061663200,2932135
0.04880799705144705,188052445,?,2909391473273267700,4081173
-0.19594312780571482,16597173,?,-4570492150846850000,8206398
0.8519232489810734,24346940,0,-5998048097205304300,8456670
-1.9419307476175225,15028,0,-7575076089745412100,7005673
0.41871597442520064,1,0,7916050131213121500,3046932
2.43856063210124,0,?,-4057543038456948200,6291449
-1.4780764799114137,5106,0,-1794610980651638530,3813032
1.5329417678642792,24346940,0,-161797590639136576,3546450
-0.9592655579666071,74358,1,-5884346571748440100,1737053
0.6712560339148156,43,?,-2642143861526607900,9763731
2.328770448265676,15028,0,3546766171483604000,1007515
-0.3273061612221027,22,1,-4882175864446512100,4402344
-2.838751803484786,36,0,450999569734196540,8638948
2.0293630163080794,6,?,2398862476268931600,7397417
-1.509398534084152,10342,?,-7128620015093966800,1474088
1.1566325018297563,1340916,1,-1382737136530791420,7006835
-3.8121881889296603,211301,?,-5310646396740215800,5807828
-0.9810610649306931,3734,?,-5097054929842197500,2036115
-4.340495339895389,36,0,8217268790440120300,2969007
-1.394693648444657,411226,1,-6356011173978213400,4071480
1.8099336654480025,0,?,1006472130101153280,5546016
-1.4109935583475015,3734,1,-4951732233293922300,2935158
2.5001624160224685,36,1,3050748178426285100,5034146
-3.242491602747205,4329984,1,7888330699918093300,5041247
-1.1647007994484042,1,0,-2203640695875387140,596808
0.0014097578615998969,1021960483,0,-4856991112455078900,7777398
-3.187339804870074,6,0,6892674596538331100,5696345
-0.2256961062119181,22,0,-6778514940420185100,6508086
0.6690600515306709,3734,1,7381601939459947500,4934826
1.214453154530485,1,1,3605868677463073800,3794952
-1.6639342741555598,3734,?,1702176589971909890,9932274
-1.0637300429489742,43,0,-6390570295298010100,2487438
-1.4277688673303217,51279326,0,2864559184820895700,7452418
0.5915089183405541,1,0,3175046836768845300,4352869
1.965454701649458,15028,0,-6346774824092206100,1856867
0.8768928017850174,82958218,1,6656893883896975400,9745411
1.6363261597870586,1498,0,-5112828617914413100,590208
-4.4108094992812505,1498,?,8495989240003988500,6590234
-3.6242057737533924,451279015,0,-2807428747990417900,5739294
2.556740871023267,16597173,?,-1844134185300555260,8142938
0.4366517279642347,236,1,-475603554386617280,8112517
-1.9304679866855923,16597173,1,1635214004853985020,5266236
1.2631414367122922,51279326,1,431054131711272130,8136415
-0.05110548052827139,50984871,0,-5275927589419138000,4025219
0.5757026323234223,875,?,-213014394661262240,7202809
0.244909022760585,211301,?,-8044500218205228000,1124282
-3.162960111821396,211301,1,-5298699600975763500,1734805
-0.8432225634139777,15028,1,-5911424071049779200,7838653
-0.09203730934095183,3811,?,3067203989708087800,8544971
-1.447980109888098,451279015,0,-167522466340558944,8825419
-1.085683679488041,1340916,?,-7465917947421749200,5890923
-1.884478852317126,3734,1,1626466817393102340,5162328
-0.47799394397982864,388704,?,-5546606281625187300,9849734
1.2182548175228427,0,1,6760946256235662300,2216198
-2.6206276709979885,0,1,-3702030518956521000,9106929
0.9470879291025894,6,1,-809072209205392900,6272790
-2.479127329935746,1498,0,5736892129294269400,446733
-0.21667191144012887,3734,1,-1059194708085898500,6711696
1.3143502319624238,5106,0,3631933153586878500,6177772
-2.1900131396948086,188052445,1,-3511914334234770900,6613675
-2.4282697395032984,3811,0,1930788507303691520,5906163
2.489694622788436,3811,?,-8573335525021328400,5025135
0.597223629952278,50960,0,-4909918534775617500,7275318
1.2888004442847147,22,0,-6304960677565784100,8395364
1.2903876585214265,236,0,7930130325769271300,9250169
-0.32708804756055493,116884,1,1008001182663213060,8550013
0.809107741266161,211301,1,-2485907983335246800,2184915
-3.01681933351192,51279326,1,6341084900535584800,7171684
-2.6307028288902945,211301,0,-1677857200552892420,7442725
0.9360769035786165,1,0,6116786578363416600,9054329
-2.1085714682735888,211301,1,-2764406165308055000,2868242
-2.3397639320187165,16597173,0,-3112888909445271000,6392712
-0.19672656717207096,5106,1,2843945486655283700,3590779
1.2574780388673035,15028,0,-8763197411892649000,6390456
-2.1610122669226604,1,1,6617095404366927,2953949
0.5354624825228878,3734,1,5438213782823990300,2270060
